x,t=1.00e-01s,t=2.10e-01s,t=3.31e-01s,t=4.64e-01s,t=6.11e-01s,t=7.72e-01s,t=9.49e-01s,t=1.14e+00s,t=1.36e+00s,t=1.59e+00s,t=1.85e+00s,t=2.14e+00s,t=2.45e+00s,t=2.80e+00s,t=3.18e+00s,t=3.59e+00s,t=4.05e+00s,t=4.56e+00s,t=5.12e+00s,t=5.73e+00s,t=6.40e+00s,t=7.14e+00s,t=7.95e+00s,t=8.85e+00s,t=9.83e+00s,t=1.09e+01s,t=1.21e+01s,t=1.34e+01s,t=1.49e+01s,t=1.64e+01s,t=1.82e+01s,t=2.01e+01s,t=2.22e+01s,t=2.45e+01s,t=2.71e+01s,t=2.99e+01s,t=3.30e+01s,t=3.64e+01s,t=4.01e+01s,t=4.43e+01s,t=4.88e+01s,t=5.38e+01s,t=5.92e+01s,t=6.53e+01s,t=7.19e+01s,t=7.92e+01s,t=8.72e+01s,t=9.60e+01s,t=1.06e+02s,t=1.16e+02s,t=1.28e+02s,t=1.41e+02s,t=1.55e+02s,t=1.71e+02s,t=1.88e+02s,t=2.07e+02s,t=2.28e+02s,t=2.51e+02s,t=2.76e+02s,t=3.03e+02s,t=3.34e+02s,t=3.67e+02s,t=4.04e+02s,t=4.45e+02s,t=4.89e+02s,t=5.38e+02s,t=5.92e+02s,t=6.52e+02s,t=7.17e+02s,t=7.89e+02s,t=8.68e+02s,t=9.55e+02s,t=1.00e+03s
6.060606060606060973e-08,1.302316221220466501e+23,1.303532983009039121e+23,1.303842749826979343e+23,1.304001244845062572e+23,1.304102364956583956e+23,1.304174521704431495e+23,1.304229622032880831e+23,1.304273650272054962e+23,1.304309989162434429e+23,1.304340715468066841e+23,1.304367184281425181e+23,1.304390321188212006e+23,1.304410779800602117e+23,1.304429031560409420e+23,1.304445419271711128e+23,1.304460190614797356e+23,1.304473520775050539e+23,1.304485529572252624e+23,1.304496296156541454e+23,1.304505872690679204e+23,1.304514297243844854e+23,1.304521605364371056e+23,1.304527839484034888e+23,1.304533055381299968e+23,1.304537325276238510e+23,1.304540737596823867e+23,1.304543393908334097e+23,1.304545403837672849e+23,1.304546879001736344e+23,1.304547926952229722e+23,1.304548645997350979e+23,1.304549121494176047e+23,1.304549423880751588e+23,1.304549608397281826e+23,1.304549716190146027e+23,1.304549776341267361e+23,1.304549808330980532e+23,1.304549824508235402e+23,1.304549832269769118e+23,1.304549835794847755e+23,1.304549837307057422e+23,1.304549837918477893e+23,1.304549838150984102e+23,1.304549838233970252e+23,1.304549838261715405e+23,1.304549838270387716e+23,1.304549838272917217e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23,1.304549838273605251e+23
5.050505050505049929e-08,1.302711599179434054e+23,1.303725866705765500e+23,1.303984005840203437e+23,1.304116085041170345e+23,1.304200351807796454e+23,1.304260482434409966e+23,1.304306399376708563e+23,1.304343089577215268e+23,1.304373371986657715e+23,1.304398977241901517e+23,1.304421034586764057e+23,1.304440315342714212e+23,1.304457364186595747e+23,1.304472573986608586e+23,1.304486230412829686e+23,1.304498539865511014e+23,1.304509648332477222e+23,1.304519655663553479e+23,1.304528627817189411e+23,1.304536608262355933e+23,1.304543628723371293e+23,1.304549718823847152e+23,1.304554913923598301e+23,1.304559260504678287e+23,1.304562818750480426e+23,1.304565662350985700e+23,1.304567875943924089e+23,1.304569550885049168e+23,1.304570780188442152e+23,1.304571653480525783e+23,1.304572252684796434e+23,1.304572648932152642e+23,1.304572900920967551e+23,1.304573054684743588e+23,1.304573144512130533e+23,1.304573194638065874e+23,1.304573221296159651e+23,1.304573234777205517e+23,1.304573241245151286e+23,1.304573244182715643e+23,1.304573245442891092e+23,1.304573245952407928e+23,1.304573246146163130e+23,1.304573246215317975e+23,1.304573246238438824e+23,1.304573246245666281e+23,1.304573246247774674e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23,1.304573246248346945e+23
7.070707070707070695e-08,1.301920962986514454e+23,1.303340099414002971e+23,1.303701493837291334e+23,1.303886404659901933e+23,1.304004378111721970e+23,1.304088560978571999e+23,1.304152844691912272e+23,1.304204210968971339e+23,1.304246606339769578e+23,1.304282453695428716e+23,1.304313333977023649e+23,1.304340327034454876e+23,1.304364195415206931e+23,1.304385489134696289e+23,1.304404608130989016e+23,1.304421841364408169e+23,1.304437393217889438e+23,1.304451403481169873e+23,1.304463964496072341e+23,1.304475137119146255e+23,1.304484965764433508e+23,1.304493491904985893e+23,1.304500765044542276e+23,1.304506850257975168e+23,1.304511831802035013e+23,1.304515812842690891e+23,1.304518911872765243e+23,1.304521256790310959e+23,1.304522977815039259e+23,1.304524200423940203e+23,1.304525039309909383e+23,1.304525594056200626e+23,1.304525946840536465e+23,1.304526162109820568e+23,1.304526287868161352e+23,1.304526358044469520e+23,1.304526395365800238e+23,1.304526414239263946e+23,1.304526423294387620e+23,1.304526427406978861e+23,1.304526429171223584e+23,1.304526429884547355e+23,1.304526430155804907e+23,1.304526430252621858e+23,1.304526430284990980e+23,1.304526430295108983e+23,1.304526430298059928e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23,1.304526430298862382e+23
6.060606060606060973e-08,1.302316221220466501e+23,1.303532983009038618e+23,1.303842749826979678e+23,1.304001244845062404e+23,1.304102364956584460e+23,1.304174521704431495e+23,1.304229622032880663e+23,1.304273650272054626e+23,1.304309989162434429e+23,1.304340715468066170e+23,1.304367184281424846e+23,1.304390321188211838e+23,1.304410779800601950e+23,1.304429031560409587e+23,1.304445419271711128e+23,1.304460190614797356e+23,1.304473520775050371e+23,1.304485529572252456e+23,1.304496296156541286e+23,1.304505872690679036e+23,1.304514297243844854e+23,1.304521605364370888e+23,1.304527839484035224e+23,1.304533055381299968e+23,1.304537325276237838e+23,1.304540737596823867e+23,1.304543393908334432e+23,1.304545403837672346e+23,1.304546879001736344e+23,1.304547926952229554e+23,1.304548645997350308e+23,1.304549121494175208e+23,1.304549423880751924e+23,1.304549608397281658e+23,1.304549716190145523e+23,1.304549776341267194e+23,1.304549808330980196e+23,1.304549824508234899e+23,1.304549832269769621e+23,1.304549835794847252e+23,1.304549837307057422e+23,1.304549837918477893e+23,1.304549838150983934e+23,1.304549838233969581e+23,1.304549838261715070e+23,1.304549838270387548e+23,1.304549838272917385e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23,1.304549838273604747e+23
8.080808080808080416e-08,1.301525824441239806e+23,1.303147215937568485e+23,1.303560237875061420e+23,1.303771564487513620e+23,1.303906391274267292e+23,1.304002600257517666e+23,1.304076067354279192e+23,1.304134771668310515e+23,1.304183223518923042e+23,1.304224191924189308e+23,1.304259483673717669e+23,1.304290332881568315e+23,1.304317611030511186e+23,1.304341946709550396e+23,1.304363796990729619e+23,1.304383492114399489e+23,1.304401265661040226e+23,1.304417277390342807e+23,1.304431632835810259e+23,1.304444401547781247e+23,1.304455634285156379e+23,1.304465378445706259e+23,1.304473690605131871e+23,1.304480645134713954e+23,1.304486338327879164e+23,1.304490888088592308e+23,1.304494429837220045e+23,1.304497109742964672e+23,1.304499076628353416e+23,1.304500473895658067e+23,1.304501432622471142e+23,1.304502066618228560e+23,1.304502469800323522e+23,1.304502715822360484e+23,1.304502859546176845e+23,1.304502939747671511e+23,1.304502982400621287e+23,1.304503003970293832e+23,1.304503014319005956e+23,1.304503019019109631e+23,1.304503021035390585e+23,1.304503021850617321e+23,1.304503022160625040e+23,1.304503022271273464e+23,1.304503022308266722e+23,1.304503022319830250e+23,1.304503022323203477e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23,1.304503022324119681e+23
7.070707070707070695e-08,1.301920962986514454e+23,1.303340099414002468e+23,1.303701493837291334e+23,1.303886404659901597e+23,1.304004378111721467e+23,1.304088560978571999e+23,1.304152844691912272e+23,1.304204210968971339e+23,1.304246606339770082e+23,1.304282453695429219e+23,1.304313333977024152e+23,1.304340327034454876e+23,1.304364195415206931e+23,1.304385489134696457e+23,1.304404608130989016e+23,1.304421841364408504e+23,1.304437393217889774e+23,1.304451403481170376e+23,1.304463964496072005e+23,1.304475137119146255e+23,1.304484965764433508e+23,1.304493491904985893e+23,1.304500765044542276e+23,1.304506850257975336e+23,1.304511831802035013e+23,1.304515812842691059e+23,1.304518911872765578e+23,1.304521256790310791e+23,1.304522977815038756e+23,1.304524200423939868e+23,1.304525039309909047e+23,1.304525594056200626e+23,1.304525946840536800e+23,1.304526162109820064e+23,1.304526287868161016e+23,1.304526358044469184e+23,1.304526395365800238e+23,1.304526414239263946e+23,1.304526423294387788e+23,1.304526427406978358e+23,1.304526429171223416e+23,1.304526429884547355e+23,1.304526430155804907e+23,1.304526430252621858e+23,1.304526430284990980e+23,1.304526430295108815e+23,1.304526430298060263e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23,1.304526430298862046e+23
9.090909090909090137e-08,1.301130805548317871e+23,1.302954332596640217e+23,1.303418981944210772e+23,1.303656724329720982e+23,1.303808404445277895e+23,1.303916639541955354e+23,1.303999290020458565e+23,1.304065332370420280e+23,1.304119840700154868e+23,1.304165930154546923e+23,1.304205633371661926e+23,1.304240338729675302e+23,1.304271026646615044e+23,1.304298404285052438e+23,1.304322985851000717e+23,1.304345142864823326e+23,1.304365138104546021e+23,1.304383151299806489e+23,1.304399301175785743e+23,1.304413665976609009e+23,1.304426302806032761e+23,1.304437264986548428e+23,1.304446616165814916e+23,1.304454440011522869e+23,1.304460844853775659e+23,1.304465963334532145e+23,1.304469947801702698e+23,1.304472962695638014e+23,1.304475175441679988e+23,1.304476747367383480e+23,1.304477825935039277e+23,1.304478539180259179e+23,1.304478992760112425e+23,1.304479269534901406e+23,1.304479431224193848e+23,1.304479521450873670e+23,1.304479569435441664e+23,1.304479593701323215e+23,1.304479605343624458e+23,1.304479610631241408e+23,1.304479612899557082e+23,1.304479613816686615e+23,1.304479614165446684e+23,1.304479614289925573e+23,1.304479614331543135e+23,1.304479614344551685e+23,1.304479614348346356e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23,1.304479614349377987e+23
8.080808080808080416e-08,1.301525824441240141e+23,1.303147215937568485e+23,1.303560237875061252e+23,1.303771564487513452e+23,1.303906391274266789e+23,1.304002600257518001e+23,1.304076067354279695e+23,1.304134771668310179e+23,1.304183223518923546e+23,1.304224191924189643e+23,1.304259483673718172e+23,1.304290332881567812e+23,1.304317611030511522e+23,1.304341946709550396e+23,1.304363796990729786e+23,1.304383492114399489e+23,1.304401265661040226e+23,1.304417277390342639e+23,1.304431632835809924e+23,1.304444401547781247e+23,1.304455634285156714e+23,1.304465378445706259e+23,1.304473690605131703e+23,1.304480645134713451e+23,1.304486338327878996e+23,1.304490888088592308e+23,1.304494429837219877e+23,1.304497109742964840e+23,1.304499076628353416e+23,1.304500473895658067e+23,1.304501432622471310e+23,1.304502066618228560e+23,1.304502469800323858e+23,1.304502715822360316e+23,1.304502859546176510e+23,1.304502939747671511e+23,1.304502982400620783e+23,1.304503003970294000e+23,1.304503014319005956e+23,1.304503019019109799e+23,1.304503021035389914e+23,1.304503021850617321e+23,1.304503022160625543e+23,1.304503022271273632e+23,1.304503022308267057e+23,1.304503022319830250e+23,1.304503022323203142e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23,1.304503022324119346e+23
1.010101010101009986e-07,1.300735906271431513e+23,1.302761449408111648e+23,1.303277726048663246e+23,1.303541884188349715e+23,1.303710417625813426e+23,1.303830678832571084e+23,1.303922512690928209e+23,1.303995893075644063e+23,1.304056457883723927e+23,1.304107668386701545e+23,1.304151783071013625e+23,1.304190344578900490e+23,1.304224442263617153e+23,1.304254861861283955e+23,1.304282174711865394e+23,1.304306793615735212e+23,1.304329010548452287e+23,1.304349025209597999e+23,1.304366969516028487e+23,1.304382930405651686e+23,1.304396971327081949e+23,1.304409151527525821e+23,1.304419541726603824e+23,1.304428234888412649e+23,1.304435351379732385e+23,1.304441038580515099e+23,1.304445465766215884e+23,1.304448815648332159e+23,1.304451274255020820e+23,1.304453020839117953e+23,1.304454219247612445e+23,1.304455011742293154e+23,1.304455515719903174e+23,1.304455823247443503e+23,1.304456002902210516e+23,1.304456103154076667e+23,1.304456156470262880e+23,1.304456183432352765e+23,1.304456196368242961e+23,1.304456202243372178e+23,1.304456204763723077e+23,1.304456205782756916e+23,1.304456206170267320e+23,1.304456206308577011e+23,1.304456206354819213e+23,1.304456206369273120e+23,1.304456206373489067e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23,1.304456206374634783e+23
9.090909090909090137e-08,1.301130805548317535e+23,1.302954332596639713e+23,1.303418981944210772e+23,1.303656724329720478e+23,1.303808404445278230e+23,1.303916639541955521e+23,1.303999290020458901e+23,1.304065332370419776e+23,1.304119840700155371e+23,1.304165930154546755e+23,1.304205633371662094e+23,1.304240338729675302e+23,1.304271026646614708e+23,1.304298404285052103e+23,1.304322985851000382e+23,1.304345142864823494e+23,1.304365138104546356e+23,1.304383151299806489e+23,1.304399301175785407e+23,1.304413665976608673e+23,1.304426302806033097e+23,1.304437264986548428e+23,1.304446616165814748e+23,1.304454440011522869e+23,1.304460844853775324e+23,1.304465963334532313e+23,1.304469947801702362e+23,1.304472962695638014e+23,1.304475175441680155e+23,1.304476747367383480e+23,1.304477825935039277e+23,1.304478539180259515e+23,1.304478992760112593e+23,1.304479269534901238e+23,1.304479431224192842e+23,1.304479521450873670e+23,1.304479569435441832e+23,1.304479593701323718e+23,1.304479605343624962e+23,1.304479610631241576e+23,1.304479612899556915e+23,1.304479613816686950e+23,1.304479614165446348e+23,1.304479614289925573e+23,1.304479614331542632e+23,1.304479614344551685e+23,1.304479614348345853e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23,1.304479614349377651e+23
1.111111111111111090e-07,1.300341126574278862e+23,1.302568566388865358e+23,1.303136470192341522e+23,1.303427044065223670e+23,1.303612430816931857e+23,1.303744718130052722e+23,1.303845735366162414e+23,1.303926453784330497e+23,1.303993075069891274e+23,1.304049406620852992e+23,1.304097932771929295e+23,1.304140350429368869e+23,1.304177857881619017e+23,1.304211319438324804e+23,1.304241363573391764e+23,1.304268444367189002e+23,1.304292882992803149e+23,1.304314899119753407e+23,1.304334637856568021e+23,1.304352194834934446e+23,1.304367639848322901e+23,1.304381038068655215e+23,1.304392467287510341e+23,1.304402029765391685e+23,1.304409857905755381e+23,1.304416113826546707e+23,1.304420983730762961e+23,1.304424668601050968e+23,1.304427373068377926e+23,1.304429294310862996e+23,1.304430612560192156e+23,1.304431484304332161e+23,1.304432038679696271e+23,1.304432376959986607e+23,1.304432574580228023e+23,1.304432684857279832e+23,1.304432743505084096e+23,1.304432773163382987e+23,1.304432787392861632e+23,1.304432793855504459e+23,1.304432796627890413e+23,1.304432797748826714e+23,1.304432798175088293e+23,1.304432798327229288e+23,1.304432798378094955e+23,1.304432798393994890e+23,1.304432798398632113e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23,1.304432798399892585e+23
1.010101010101009986e-07,1.300735906271432184e+23,1.302761449408111648e+23,1.303277726048663414e+23,1.303541884188349715e+23,1.303710417625813090e+23,1.303830678832571419e+23,1.303922512690928041e+23,1.303995893075644735e+23,1.304056457883724095e+23,1.304107668386701713e+23,1.304151783071014128e+23,1.304190344578900154e+23,1.304224442263617153e+23,1.304254861861283619e+23,1.304282174711865562e+23,1.304306793615735380e+23,1.304329010548453126e+23,1.304349025209598167e+23,1.304366969516028487e+23,1.304382930405651854e+23,1.304396971327082453e+23,1.304409151527526492e+23,1.304419541726603824e+23,1.304428234888412817e+23,1.304435351379732385e+23,1.304441038580515602e+23,1.304445465766215717e+23,1.304448815648332327e+23,1.304451274255020988e+23,1.304453020839118960e+23,1.304454219247613116e+23,1.304455011742293321e+23,1.304455515719903341e+23,1.304455823247442832e+23,1.304456002902210684e+23,1.304456103154076835e+23,1.304456156470262544e+23,1.304456183432352933e+23,1.304456196368243129e+23,1.304456202243372346e+23,1.304456204763723077e+23,1.304456205782757251e+23,1.304456206170267320e+23,1.304456206308577515e+23,1.304456206354819213e+23,1.304456206369273456e+23,1.304456206373489570e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23,1.304456206374634950e+23
1.212121212121212195e-07,1.299946466420566272e+23,1.302375683555776203e+23,1.302995214379166770e+23,1.303312203962167874e+23,1.303514444019689482e+23,1.303658757435084610e+23,1.303768958046638996e+23,1.303857014496825526e+23,1.303929692258914775e+23,1.303991144857199905e+23,1.304044082474564966e+23,1.304090356281203250e+23,1.304131273500719118e+23,1.304167777016257362e+23,1.304200552435645426e+23,1.304230095119238216e+23,1.304256755437643235e+23,1.304280773030309622e+23,1.304302306197433032e+23,1.304321459264481447e+23,1.304338308369774910e+23,1.304352924609951375e+23,1.304365392848545875e+23,1.304375824642469035e+23,1.304384364431851693e+23,1.304391189072631332e+23,1.304396501695347619e+23,1.304400521553794270e+23,1.304403471881751809e+23,1.304405567782619783e+23,1.304407005872778746e+23,1.304407956866373517e+23,1.304408561639491381e+23,1.304408930672530550e+23,1.304409146258246536e+23,1.304409266560483333e+23,1.304409330539905145e+23,1.304409362894412201e+23,1.304409378417479799e+23,1.304409385467635565e+23,1.304409388492056408e+23,1.304409389714896679e+23,1.304409390179909265e+23,1.304409390345881397e+23,1.304409390401371368e+23,1.304409390418716661e+23,1.304409390423775495e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23,1.304409390425150555e+23
1.111111111111111090e-07,1.300341126574278862e+23,1.302568566388865022e+23,1.303136470192341354e+23,1.303427044065223503e+23,1.303612430816931354e+23,1.303744718130052722e+23,1.303845735366162414e+23,1.303926453784330665e+23,1.303993075069891107e+23,1.304049406620852992e+23,1.304097932771929128e+23,1.304140350429368366e+23,1.304177857881618849e+23,1.304211319438324468e+23,1.304241363573391428e+23,1.304268444367189002e+23,1.304292882992803149e+23,1.304314899119753407e+23,1.304334637856567685e+23,1.304352194834934614e+23,1.304367639848323572e+23,1.304381038068655551e+23,1.304392467287510677e+23,1.304402029765392020e+23,1.304409857905755381e+23,1.304416113826546707e+23,1.304420983730762794e+23,1.304424668601050296e+23,1.304427373068377423e+23,1.304429294310862996e+23,1.304430612560192156e+23,1.304431484304331825e+23,1.304432038679696439e+23,1.304432376959986272e+23,1.304432574580228023e+23,1.304432684857279665e+23,1.304432743505083593e+23,1.304432773163382987e+23,1.304432787392861967e+23,1.304432793855503955e+23,1.304432796627889407e+23,1.304432797748826714e+23,1.304432798175088293e+23,1.304432798327229121e+23,1.304432798378095291e+23,1.304432798393994387e+23,1.304432798398632281e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23,1.304432798399892250e+23
